nodes	percent_of_prediction	percent_of_DWPC	metapath
Clonazepam—ALB—anemia	0.641	1	CbGaD
Clonazepam—NAT2—urine—anemia	0.0484	0.326	CbGeAlD
Clonazepam—NAT2—endocrine gland—anemia	0.00802	0.0541	CbGeAlD
Clonazepam—NAT2—liver—anemia	0.00723	0.0488	CbGeAlD
Clonazepam—CYP2E1—urine—anemia	0.00713	0.0481	CbGeAlD
Clonazepam—TSPO—blood plasma—anemia	0.00644	0.0435	CbGeAlD
Clonazepam—CYP3A4—urine—anemia	0.00574	0.0387	CbGeAlD
Clonazepam—TSPO—embryo—anemia	0.00399	0.0269	CbGeAlD
Clonazepam—CYP2E1—blood plasma—anemia	0.00372	0.0251	CbGeAlD
Clonazepam—TSPO—hematopoietic system—anemia	0.00356	0.024	CbGeAlD
Clonazepam—TSPO—nephron tubule—anemia	0.00332	0.0224	CbGeAlD
Clonazepam—CYP3A4—blood plasma—anemia	0.00299	0.0202	CbGeAlD
Clonazepam—GABRA3—endocrine gland—anemia	0.00297	0.02	CbGeAlD
Clonazepam—TSPO—kidney—anemia	0.00292	0.0197	CbGeAlD
Clonazepam—TSPO—cortex of kidney—anemia	0.00284	0.0192	CbGeAlD
Clonazepam—TSPO—gonad—anemia	0.00271	0.0183	CbGeAlD
Clonazepam—TSPO—lymphoid tissue—anemia	0.00251	0.0169	CbGeAlD
Clonazepam—TSPO—digestive system—anemia	0.00248	0.0167	CbGeAlD
Clonazepam—TSPO—blood—anemia	0.00236	0.0159	CbGeAlD
Clonazepam—TSPO—bone marrow—anemia	0.00228	0.0154	CbGeAlD
Clonazepam—CYP2E1—hematopoietic system—anemia	0.00206	0.0139	CbGeAlD
Clonazepam—TSPO—endocrine gland—anemia	0.00205	0.0138	CbGeAlD
Clonazepam—CYP2E1—nephron tubule—anemia	0.00192	0.013	CbGeAlD
Clonazepam—TSPO—liver—anemia	0.00185	0.0125	CbGeAlD
Clonazepam—ALB—liver—anemia	0.0018	0.0122	CbGeAlD
Clonazepam—Niclosamide—CYP1A2—anemia	0.00172	0.364	CrCbGaD
Clonazepam—CYP2E1—kidney—anemia	0.00169	0.0114	CbGeAlD
Clonazepam—CYP3A4—hematopoietic system—anemia	0.00166	0.0112	CbGeAlD
