nodes	percent_of_prediction	percent_of_DWPC	metapath
Ephedrine—Cyclandelate—Hyoscyamine—pancreatitis	0.835	1	CrCrCtD
Ephedrine—Nasal dryness—Hyoscyamine—pancreatitis	0.01	0.0862	CcSEcCtD
Ephedrine—Paranoia—Hyoscyamine—pancreatitis	0.00581	0.05	CcSEcCtD
Ephedrine—Ventricular fibrillation—Hyoscyamine—pancreatitis	0.00517	0.0445	CcSEcCtD
Ephedrine—Extrasystoles—Hyoscyamine—pancreatitis	0.0047	0.0405	CcSEcCtD
Ephedrine—Delirium—Hyoscyamine—pancreatitis	0.0046	0.0396	CcSEcCtD
Ephedrine—Blood pressure increased—Hyoscyamine—pancreatitis	0.00396	0.0341	CcSEcCtD
Ephedrine—Tension—Propantheline—pancreatitis	0.00332	0.0285	CcSEcCtD
Ephedrine—Nervousness—Propantheline—pancreatitis	0.00328	0.0283	CcSEcCtD
Ephedrine—Palpitations—Propantheline—pancreatitis	0.00299	0.0257	CcSEcCtD
Ephedrine—Psychotic disorder—Hyoscyamine—pancreatitis	0.00281	0.0241	CcSEcCtD
Ephedrine—Confusional state—Propantheline—pancreatitis	0.00278	0.0239	CcSEcCtD
Ephedrine—Irritability—Hyoscyamine—pancreatitis	0.00274	0.0236	CcSEcCtD
Ephedrine—Urinary retention—Hyoscyamine—pancreatitis	0.00273	0.0235	CcSEcCtD
Ephedrine—Tachycardia—Propantheline—pancreatitis	0.00269	0.0232	CcSEcCtD
Ephedrine—Insomnia—Propantheline—pancreatitis	0.0025	0.0215	CcSEcCtD
Ephedrine—Angina pectoris—Hyoscyamine—pancreatitis	0.00242	0.0208	CcSEcCtD
Ephedrine—Dysuria—Hyoscyamine—pancreatitis	0.00232	0.02	CcSEcCtD
Ephedrine—Feeling abnormal—Propantheline—pancreatitis	0.00227	0.0196	CcSEcCtD
Ephedrine—Sweating—Hyoscyamine—pancreatitis	0.00212	0.0183	CcSEcCtD
Ephedrine—Bradycardia—Hyoscyamine—pancreatitis	0.00202	0.0174	CcSEcCtD
Ephedrine—Asthenia—Propantheline—pancreatitis	0.00198	0.017	CcSEcCtD
Ephedrine—Hallucination—Hyoscyamine—pancreatitis	0.00198	0.017	CcSEcCtD
Ephedrine—Dizziness—Propantheline—pancreatitis	0.00182	0.0157	CcSEcCtD
