nodes	percent_of_prediction	percent_of_DWPC	metapath
Diphenylpyraline—SLC6A3—telencephalic ventricle—autistic disorder	0.0821	0.265	CbGeAlD
Diphenylpyraline—SLC6A3—hindbrain—autistic disorder	0.0388	0.125	CbGeAlD
Diphenylpyraline—SLC6A3—brainstem—autistic disorder	0.0222	0.0717	CbGeAlD
Diphenylpyraline—SLC6A3—forebrain—autistic disorder	0.0214	0.0692	CbGeAlD
Diphenylpyraline—SLC6A3—telencephalon—autistic disorder	0.0197	0.0636	CbGeAlD
Diphenylpyraline—HRH1—eye—autistic disorder	0.0126	0.0405	CbGeAlD
Diphenylpyraline—HRH1—forebrain—autistic disorder	0.0125	0.0402	CbGeAlD
Diphenylpyraline—SLC6A3—head—autistic disorder	0.0123	0.0396	CbGeAlD
Diphenylpyraline—SLC6A3—nervous system—autistic disorder	0.0116	0.0376	CbGeAlD
Diphenylpyraline—HRH1—telencephalon—autistic disorder	0.0114	0.0369	CbGeAlD
Diphenylpyraline—SLC6A3—central nervous system—autistic disorder	0.0112	0.0362	CbGeAlD
Diphenylpyraline—SLC6A3—cerebellum—autistic disorder	0.011	0.0353	CbGeAlD
Diphenylpyraline—SLC6A3—brain—autistic disorder	0.0089	0.0287	CbGeAlD
Diphenylpyraline—HRH1—digestive system—autistic disorder	0.00874	0.0282	CbGeAlD
Diphenylpyraline—HRH1—head—autistic disorder	0.00713	0.023	CbGeAlD
Diphenylpyraline—HRH1—nervous system—autistic disorder	0.00676	0.0218	CbGeAlD
Diphenylpyraline—HRH1—central nervous system—autistic disorder	0.00651	0.021	CbGeAlD
Diphenylpyraline—Bepridil—CACNA1H—autistic disorder	0.00615	0.136	CrCbGaD
Diphenylpyraline—Cinnarizine—CACNA1H—autistic disorder	0.00559	0.124	CrCbGaD
Diphenylpyraline—HRH1—brain—autistic disorder	0.00517	0.0167	CbGeAlD
Diphenylpyraline—Bepridil—CACNA1C—autistic disorder	0.00366	0.081	CrCbGaD
Diphenylpyraline—Cinnarizine—CACNA1C—autistic disorder	0.00333	0.0737	CrCbGaD
Diphenylpyraline—Atomoxetine—HTR1D—autistic disorder	0.00327	0.0724	CrCbGaD
Diphenylpyraline—Reboxetine—SLC6A4—autistic disorder	0.00325	0.072	CrCbGaD
Diphenylpyraline—Mianserin—HTR1D—autistic disorder	0.0032	0.0708	CrCbGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—GABRA5—autistic disorder	0.00313	0.00486	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Neuronal System—SYN3—autistic disorder	0.00303	0.00471	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Neuronal System—SYN2—autistic disorder	0.00303	0.00471	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—GABRB3—autistic disorder	0.003	0.00466	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—GABRA1—autistic disorder	0.003	0.00466	CbGpPWpGaD
Diphenylpyraline—Bifonazole—CYP19A1—autistic disorder	0.00298	0.0659	CrCbGaD
Diphenylpyraline—HRH1—Amine ligand-binding receptors—HTR2A—autistic disorder	0.00291	0.00451	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—STX1A—autistic disorder	0.00289	0.00448	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—CHRNA7—autistic disorder	0.00279	0.00433	CbGpPWpGaD
Diphenylpyraline—Fentanyl—OPRM1—autistic disorder	0.00271	0.0599	CrCbGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—GABRA2—autistic disorder	0.00266	0.00413	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmission across Chemical Synapses—GABRB2—autistic disorder	0.00266	0.00413	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Neuronal System—SYN1—autistic disorder	0.00265	0.00411	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmembrane transport of small molecules—ATP10A—autistic disorder	0.00264	0.0041	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmembrane transport of small molecules—ASIC2—autistic disorder	0.00264	0.0041	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Transmembrane transport of small molecules—HTR3C—autistic disorder	0.00264	0.0041	CbGpPWpGaD
Diphenylpyraline—SLC6A3—Neuronal System—GABBR2—autistic disorder	0.00258	0.004	CbGpPWpGaD
Diphenylpyraline—HRH1—IL-4 Signaling Pathway—IL4—autistic disorder	0.00256	0.00397	CbGpPWpGaD
Diphenylpyraline—HRH1—GPCRs, Class A Rhodopsin-like—HTR5A—autistic disorder	0.00255	0.00395	CbGpPWpGaD
