nodes	percent_of_prediction	percent_of_DWPC	metapath
Oxazepam—CYP3A43—endocrine gland—anemia	0.00901	0.0606	CbGeAlD
Oxazepam—CYP3A43—liver—anemia	0.00813	0.0546	CbGeAlD
Oxazepam—UGT2B15—digestive system—anemia	0.00777	0.0522	CbGeAlD
Oxazepam—UGT1A9—kidney—anemia	0.00694	0.0466	CbGeAlD
Oxazepam—CYP3A4—urine—anemia	0.00645	0.0433	CbGeAlD
Oxazepam—UGT2B15—endocrine gland—anemia	0.00642	0.0431	CbGeAlD
Oxazepam—UGT1A9—digestive system—anemia	0.00589	0.0396	CbGeAlD
Oxazepam—UGT2B15—liver—anemia	0.00579	0.0389	CbGeAlD
Oxazepam—UGT2B7—kidney—anemia	0.0056	0.0376	CbGeAlD
Oxazepam—CYP3A7-CYP3A51P—nephron tubule—anemia	0.00559	0.0375	CbGeAlD
Oxazepam—UGT1A9—endocrine gland—anemia	0.00487	0.0327	CbGeAlD
Oxazepam—CYP3A7-CYP3A51P—cortex of kidney—anemia	0.00478	0.0321	CbGeAlD
Oxazepam—UGT2B7—digestive system—anemia	0.00475	0.0319	CbGeAlD
Oxazepam—CYP3A5—blood plasma—anemia	0.00448	0.0301	CbGeAlD
Oxazepam—UGT1A9—liver—anemia	0.00439	0.0295	CbGeAlD
Oxazepam—CYP3A7—endocrine gland—anemia	0.00405	0.0272	CbGeAlD
Oxazepam—UGT2B7—endocrine gland—anemia	0.00392	0.0264	CbGeAlD
Oxazepam—CYP3A7—liver—anemia	0.00365	0.0245	CbGeAlD
Oxazepam—UGT2B7—liver—anemia	0.00354	0.0238	CbGeAlD
Oxazepam—GABRA2—cortex of kidney—anemia	0.00345	0.0232	CbGeAlD
Oxazepam—CYP3A4—blood plasma—anemia	0.00336	0.0226	CbGeAlD
Oxazepam—GABRA3—endocrine gland—anemia	0.00334	0.0224	CbGeAlD
Oxazepam—CYP3A7-CYP3A51P—liver—anemia	0.0031	0.0208	CbGeAlD
Oxazepam—Flurbiprofen—UGT1A1—anemia	0.00278	0.387	CrCbGaD
Oxazepam—GABRB3—gonad—anemia	0.00276	0.0186	CbGeAlD
Oxazepam—CYP3A5—hematopoietic system—anemia	0.00248	0.0167	CbGeAlD
Oxazepam—CYP3A5—nephron tubule—anemia	0.00231	0.0155	CbGeAlD
Oxazepam—GABRB3—endocrine gland—anemia	0.00209	0.014	CbGeAlD
Oxazepam—CYP3A5—kidney—anemia	0.00203	0.0137	CbGeAlD
Oxazepam—CYP3A5—cortex of kidney—anemia	0.00198	0.0133	CbGeAlD
Oxazepam—GABRB3—liver—anemia	0.00188	0.0126	CbGeAlD
Oxazepam—CYP3A4—hematopoietic system—anemia	0.00186	0.0125	CbGeAlD
Oxazepam—CYP3A5—digestive system—anemia	0.00172	0.0116	CbGeAlD
Oxazepam—CYP3A5—blood—anemia	0.00164	0.011	CbGeAlD
Oxazepam—CYP3A4—kidney—anemia	0.00152	0.0102	CbGeAlD
Oxazepam—CYP3A5—endocrine gland—anemia	0.00142	0.00957	CbGeAlD
Oxazepam—Bromazepam—CYP1A2—anemia	0.00134	0.187	CrCbGaD
Oxazepam—CYP3A4—digestive system—anemia	0.00129	0.00869	CbGeAlD
Oxazepam—CYP3A5—liver—anemia	0.00128	0.00863	CbGeAlD
Oxazepam—CYP3A4—blood—anemia	0.00123	0.00828	CbGeAlD
Oxazepam—CYP3A4—endocrine gland—anemia	0.00107	0.00718	CbGeAlD
Oxazepam—CYP3A4—liver—anemia	0.000964	0.00648	CbGeAlD
Oxazepam—Clonazepam—ALB—anemia	0.000727	0.101	CrCbGaD
Oxazepam—Flurbiprofen—ALB—anemia	0.000682	0.0949	CrCbGaD
Oxazepam—Diazepam—CYP1A2—anemia	0.000644	0.0896	CrCbGaD
Oxazepam—Clozapine—CYP1A2—anemia	0.000636	0.0885	CrCbGaD
Oxazepam—Diazepam—ALB—anemia	0.000372	0.0518	CrCbGaD
Oxazepam—GABRA6—Transmembrane transport of small molecules—HMOX1—anemia	0.000255	0.000303	CbGpPWpGaD
Oxazepam—UGT2B15—Metabolism—HMOX1—anemia	0.000255	0.000302	CbGpPWpGaD
Oxazepam—UGT1A9—Metabolism—SEC24B—anemia	0.000253	0.0003	CbGpPWpGaD
Oxazepam—GABRA1—Transmembrane transport of small molecules—TFRC—anemia	0.000253	0.000299	CbGpPWpGaD
Oxazepam—GABRA4—Transmembrane transport of small molecules—HMOX1—anemia	0.000252	0.000299	CbGpPWpGaD
Oxazepam—CYP3A7—Metabolism—CYB5A—anemia	0.00025	0.000296	CbGpPWpGaD
Oxazepam—UGT2B7—Metabolism—ALAS1—anemia	0.00025	0.000296	CbGpPWpGaD
Oxazepam—UGT1A9—Metabolism—GPI—anemia	0.000246	0.000292	CbGpPWpGaD
Oxazepam—UGT2B7—Metabolism—ADA—anemia	0.000246	0.000291	CbGpPWpGaD
Oxazepam—UGT1A9—Metabolism—LPIN2—anemia	0.00024	0.000285	CbGpPWpGaD
Oxazepam—CYP3A43—Metabolism—CYP1A2—anemia	0.00024	0.000284	CbGpPWpGaD
Oxazepam—CYP3A43—Metabolism—NQO1—anemia	0.00024	0.000284	CbGpPWpGaD
Oxazepam—CYP3A5—Metabolism—FXN—anemia	0.000239	0.000283	CbGpPWpGaD
Oxazepam—CYP3A5—Metabolism—ABCB7—anemia	0.000239	0.000283	CbGpPWpGaD
Oxazepam—CYP3A5—Metabolism—TCN1—anemia	0.000239	0.000283	CbGpPWpGaD
Oxazepam—CYP3A5—Metabolism—CYB5R3—anemia	0.000239	0.000283	CbGpPWpGaD
Oxazepam—UGT2B15—Metabolism—GSTM1—anemia	0.000238	0.000282	CbGpPWpGaD
Oxazepam—UGT2B7—Metabolism—SEC23A—anemia	0.000236	0.000279	CbGpPWpGaD
Oxazepam—UGT1A9—Metabolism—HBB—anemia	0.000235	0.000278	CbGpPWpGaD
Oxazepam—UGT1A9—Metabolism—ACSL4—anemia	0.000235	0.000278	CbGpPWpGaD
Oxazepam—CYP3A7—Metabolism—NDUFA2—anemia	0.000232	0.000275	CbGpPWpGaD
Oxazepam—CYP3A7—Metabolism—SLC4A1—anemia	0.000232	0.000275	CbGpPWpGaD
Oxazepam—CYP3A7—Metabolism—HBA2—anemia	0.000232	0.000275	CbGpPWpGaD
