nodes	percent_of_prediction	percent_of_DWPC	metapath
Caffeine—ABCB1—Topotecan—cervical cancer	0.0897	0.625	CbGbCtD
Caffeine—CYP3A4—Topotecan—cervical cancer	0.0537	0.375	CbGbCtD
Caffeine—PIK3CB—Irinotecan—Topotecan—cervical cancer	0.0192	1	CbGdCrCtD
Caffeine—PIK3CB—exocrine gland—cervical cancer	0.0137	0.0369	CbGeAlD
Caffeine—PIK3CA—exocrine gland—cervical cancer	0.0135	0.0365	CbGeAlD
Caffeine—ATM—epithelium—cervical cancer	0.00769	0.0207	CbGeAlD
Caffeine—ATM—uterine cervix—cervical cancer	0.00763	0.0206	CbGeAlD
Caffeine—ATM—decidua—cervical cancer	0.00727	0.0196	CbGeAlD
Caffeine—PRKDC—uterine cervix—cervical cancer	0.00721	0.0194	CbGeAlD
Caffeine—ATM—renal system—cervical cancer	0.00714	0.0192	CbGeAlD
Caffeine—PRKDC—decidua—cervical cancer	0.00687	0.0185	CbGeAlD
Caffeine—PIK3CD—epithelium—cervical cancer	0.00682	0.0184	CbGeAlD
Caffeine—PRKDC—endometrium—cervical cancer	0.00652	0.0176	CbGeAlD
Caffeine—PIK3CD—decidua—cervical cancer	0.00645	0.0174	CbGeAlD
Caffeine—ATM—uterus—cervical cancer	0.00636	0.0171	CbGeAlD
Caffeine—PIK3CD—renal system—cervical cancer	0.00633	0.0171	CbGeAlD
Caffeine—PRKDC—mammalian vulva—cervical cancer	0.00631	0.017	CbGeAlD
Caffeine—PRKDC—uterus—cervical cancer	0.00601	0.0162	CbGeAlD
Caffeine—PIK3CB—epithelium—cervical cancer	0.00595	0.016	CbGeAlD
Caffeine—PIK3CD—mammalian vulva—cervical cancer	0.00592	0.0159	CbGeAlD
Caffeine—PIK3CB—uterine cervix—cervical cancer	0.0059	0.0159	CbGeAlD
Caffeine—PIK3CA—epithelium—cervical cancer	0.00589	0.0159	CbGeAlD
Caffeine—PIK3CA—uterine cervix—cervical cancer	0.00584	0.0157	CbGeAlD
Caffeine—ATM—female reproductive system—cervical cancer	0.00572	0.0154	CbGeAlD
Caffeine—PIK3CB—decidua—cervical cancer	0.00562	0.0151	CbGeAlD
Caffeine—PIK3CA—decidua—cervical cancer	0.00556	0.015	CbGeAlD
Caffeine—PIK3CB—renal system—cervical cancer	0.00552	0.0149	CbGeAlD
Caffeine—PIK3CA—renal system—cervical cancer	0.00546	0.0147	CbGeAlD
Caffeine—PIK3CB—endometrium—cervical cancer	0.00534	0.0144	CbGeAlD
Caffeine—PIK3CA—endometrium—cervical cancer	0.00528	0.0142	CbGeAlD
Caffeine—ATM—female gonad—cervical cancer	0.0052	0.014	CbGeAlD
Caffeine—ATM—vagina—cervical cancer	0.00517	0.0139	CbGeAlD
Caffeine—PIK3CB—mammalian vulva—cervical cancer	0.00516	0.0139	CbGeAlD
Caffeine—PIK3CA—mammalian vulva—cervical cancer	0.00511	0.0138	CbGeAlD
Caffeine—RYR1—mammalian vulva—cervical cancer	0.00511	0.0138	CbGeAlD
Caffeine—PIK3CD—female reproductive system—cervical cancer	0.00507	0.0137	CbGeAlD
Caffeine—PIK3CB—uterus—cervical cancer	0.00492	0.0133	CbGeAlD
Caffeine—PRKDC—female gonad—cervical cancer	0.00492	0.0133	CbGeAlD
Caffeine—PRKDC—vagina—cervical cancer	0.00489	0.0132	CbGeAlD
Caffeine—RYR1—uterus—cervical cancer	0.00487	0.0131	CbGeAlD
Caffeine—PIK3CA—uterus—cervical cancer	0.00487	0.0131	CbGeAlD
Caffeine—PIK3CD—female gonad—cervical cancer	0.00461	0.0124	CbGeAlD
Caffeine—PIK3CB—female reproductive system—cervical cancer	0.00442	0.0119	CbGeAlD
Caffeine—PIK3CA—female reproductive system—cervical cancer	0.00438	0.0118	CbGeAlD
Caffeine—RYR1—female reproductive system—cervical cancer	0.00438	0.0118	CbGeAlD
Caffeine—ADORA2B—decidua—cervical cancer	0.00409	0.011	CbGeAlD
Caffeine—PIK3CB—female gonad—cervical cancer	0.00402	0.0108	CbGeAlD
