nodes	percent_of_prediction	percent_of_DWPC	metapath
Pyridoxal—Pyridoxine—CYP1A1—chronic kidney failure	0.106	1	CrCbGaD
Pyridoxal—PDXK—nephron tubule—chronic kidney failure	0.1	0.147	CbGeAlD
Pyridoxal—PDXK—renal system—chronic kidney failure	0.0913	0.133	CbGeAlD
Pyridoxal—PDXK—cardiovascular system—chronic kidney failure	0.0902	0.132	CbGeAlD
Pyridoxal—PDXK—kidney—chronic kidney failure	0.0882	0.129	CbGeAlD
Pyridoxal—PDXK—cortex of kidney—chronic kidney failure	0.0859	0.126	CbGeAlD
Pyridoxal—PDXK—gonad—chronic kidney failure	0.0818	0.12	CbGeAlD
Pyridoxal—PDXK—digestive system—chronic kidney failure	0.0749	0.109	CbGeAlD
Pyridoxal—PDXK—blood—chronic kidney failure	0.0713	0.104	CbGeAlD
Pyridoxal—PDXK—Defective AMN causes hereditary megaloblastic anemia 1—FASN—chronic kidney failure	0.0214	0.102	CbGpPWpGaD
Pyridoxal—PDXK—Defective AMN causes hereditary megaloblastic anemia 1—MTHFR—chronic kidney failure	0.0138	0.0653	CbGpPWpGaD
Pyridoxal—PDXK—Defective AMN causes hereditary megaloblastic anemia 1—PTGS2—chronic kidney failure	0.00877	0.0417	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—FABP1—chronic kidney failure	0.00601	0.0286	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—AGXT—chronic kidney failure	0.0057	0.0271	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—GATM—chronic kidney failure	0.0057	0.0271	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—ACAT1—chronic kidney failure	0.00521	0.0248	CbGpPWpGaD
Pyridoxal—PDXK—Disease—TFDP2—chronic kidney failure	0.00492	0.0234	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—MLXIPL—chronic kidney failure	0.00485	0.023	CbGpPWpGaD
Pyridoxal—PDXK—Disease—PIP5K1B—chronic kidney failure	0.00482	0.0229	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—SLC22A2—chronic kidney failure	0.00443	0.0211	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—ABCG1—chronic kidney failure	0.00412	0.0196	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—PIP5K1B—chronic kidney failure	0.00403	0.0192	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—ARG2—chronic kidney failure	0.00395	0.0188	CbGpPWpGaD
Pyridoxal—PDXK—Metabolism—LCAT—chronic kidney failure	0.00387	0.0184	CbGpPWpGaD
Pyridoxal—PDXK—Disease—GCKR—chronic kidney failure	0.00373	0.0177	CbGpPWpGaD
Pyridoxal—PDXK—Disease—LRP2—chronic kidney failure	0.00358	0.017	CbGpPWpGaD
