nodes	percent_of_prediction	percent_of_DWPC	metapath
L-Histidine—HDC—Biogenic Amine Synthesis—TPH1—schizophrenia	0.0558	0.0945	CbGpPWpGaD
L-Histidine—HDC—Biogenic Amine Synthesis—GAD2—schizophrenia	0.0524	0.0888	CbGpPWpGaD
L-Histidine—HDC—Biogenic Amine Synthesis—GAD1—schizophrenia	0.0455	0.077	CbGpPWpGaD
L-Histidine—HDC—forebrain—schizophrenia	0.0316	0.0862	CbGeAlD
L-Histidine—HDC—Biogenic Amine Synthesis—TH—schizophrenia	0.0301	0.051	CbGpPWpGaD
L-Histidine—HDC—telencephalon—schizophrenia	0.0291	0.0793	CbGeAlD
L-Histidine—HDC—Biogenic Amine Synthesis—COMT—schizophrenia	0.0256	0.0434	CbGpPWpGaD
L-Histidine—HDC—Biogenic Amine Synthesis—MAOA—schizophrenia	0.0254	0.0431	CbGpPWpGaD
L-Histidine—HAL—blood—schizophrenia	0.0244	0.0667	CbGeAlD
L-Histidine—HAL—endocrine gland—schizophrenia	0.0212	0.0578	CbGeAlD
L-Histidine—HDC—blood—schizophrenia	0.0211	0.0577	CbGeAlD
L-Histidine—HARS—forebrain—schizophrenia	0.0209	0.0569	CbGeAlD
L-Histidine—HARS—telencephalon—schizophrenia	0.0192	0.0523	CbGeAlD
L-Histidine—HAL—Amino acid and derivative metabolism—PRODH—schizophrenia	0.019	0.0322	CbGpPWpGaD
L-Histidine—HDC—endocrine gland—schizophrenia	0.0183	0.05	CbGeAlD
L-Histidine—HDC—nervous system—schizophrenia	0.0172	0.0468	CbGeAlD
L-Histidine—HDC—Amino acid and derivative metabolism—PRODH—schizophrenia	0.0169	0.0287	CbGpPWpGaD
L-Histidine—HDC—central nervous system—schizophrenia	0.0165	0.0451	CbGeAlD
L-Histidine—HARS—gonad—schizophrenia	0.016	0.0437	CbGeAlD
L-Histidine—SLC38A3—Amino acid and oligopeptide SLC transporters—SLC1A1—schizophrenia	0.015	0.0254	CbGpPWpGaD
L-Histidine—SLC38A3—brain—schizophrenia	0.0145	0.0395	CbGeAlD
L-Histidine—HARS—blood—schizophrenia	0.0139	0.0381	CbGeAlD
L-Histidine—HARS—midbrain—schizophrenia	0.0138	0.0376	CbGeAlD
L-Histidine—SLC38A3—Amino acid and oligopeptide SLC transporters—SLC17A7—schizophrenia	0.0137	0.0232	CbGpPWpGaD
L-Histidine—HDC—brain—schizophrenia	0.0131	0.0358	CbGeAlD
L-Histidine—HAL—Amino acid and derivative metabolism—DAO—schizophrenia	0.0123	0.0208	CbGpPWpGaD
L-Histidine—HARS—endocrine gland—schizophrenia	0.0121	0.033	CbGeAlD
L-Histidine—HARS—nervous system—schizophrenia	0.0113	0.0309	CbGeAlD
L-Histidine—HDC—Amino acid and derivative metabolism—DAO—schizophrenia	0.0109	0.0185	CbGpPWpGaD
L-Histidine—HARS—central nervous system—schizophrenia	0.0109	0.0297	CbGeAlD
L-Histidine—HARS—cerebellum—schizophrenia	0.0107	0.0291	CbGeAlD
L-Histidine—L-Tryptophan—TPH2—schizophrenia	0.00892	0.206	CrCbGaD
L-Histidine—L-Tryptophan—TPH1—schizophrenia	0.00892	0.206	CrCbGaD
L-Histidine—SLC38A3—Transport of inorganic cations/anions and amino acids/oligopeptides—SLC1A1—schizophrenia	0.00883	0.015	CbGpPWpGaD
L-Histidine—HARS—brain—schizophrenia	0.00865	0.0236	CbGeAlD
L-Histidine—L-Serine—SRR—schizophrenia	0.00848	0.196	CrCbGaD
