nodes	percent_of_prediction	percent_of_DWPC	metapath
Amitriptyline—Tripelennamine—Rosiglitazone—type 2 diabetes mellitus	0.121	1	CrCrCtD
Amitriptyline—ADRA2A—type 2 diabetes mellitus	0.0652	0.238	CbGaD
Amitriptyline—HTR2C—type 2 diabetes mellitus	0.06	0.219	CbGaD
Amitriptyline—CYP2E1—type 2 diabetes mellitus	0.0476	0.174	CbGaD
Amitriptyline—CYP1A2—type 2 diabetes mellitus	0.0453	0.165	CbGaD
Amitriptyline—CYP3A4—type 2 diabetes mellitus	0.03	0.109	CbGaD
Amitriptyline—ALB—type 2 diabetes mellitus	0.0261	0.0954	CbGaD
Amitriptyline—HTR7—Bromocriptine—type 2 diabetes mellitus	0.0164	0.0434	CbGbCtD
Amitriptyline—HTR6—Bromocriptine—type 2 diabetes mellitus	0.0144	0.038	CbGbCtD
Amitriptyline—ORM1—Nateglinide—type 2 diabetes mellitus	0.0134	0.0352	CbGbCtD
Amitriptyline—HTR1D—Bromocriptine—type 2 diabetes mellitus	0.0132	0.0347	CbGbCtD
Amitriptyline—HTR1B—Bromocriptine—type 2 diabetes mellitus	0.0126	0.0333	CbGbCtD
Amitriptyline—ADRA1D—Bromocriptine—type 2 diabetes mellitus	0.0126	0.0333	CbGbCtD
Amitriptyline—DRD3—Bromocriptine—type 2 diabetes mellitus	0.0119	0.0313	CbGbCtD
Amitriptyline—ADRA1B—Bromocriptine—type 2 diabetes mellitus	0.00918	0.0242	CbGbCtD
Amitriptyline—ALB—Gliclazide—type 2 diabetes mellitus	0.00872	0.023	CbGbCtD
Amitriptyline—HTR2C—Bromocriptine—type 2 diabetes mellitus	0.00838	0.0221	CbGbCtD
Amitriptyline—ALB—Repaglinide—type 2 diabetes mellitus	0.0082	0.0216	CbGbCtD
Amitriptyline—CYP2C8—Sitagliptin—type 2 diabetes mellitus	0.00793	0.0209	CbGbCtD
Amitriptyline—HTR1A—Bromocriptine—type 2 diabetes mellitus	0.0079	0.0208	CbGbCtD
Amitriptyline—HTR2A—Bromocriptine—type 2 diabetes mellitus	0.00755	0.0199	CbGbCtD
Amitriptyline—ADRA2A—Bromocriptine—type 2 diabetes mellitus	0.00755	0.0199	CbGbCtD
Amitriptyline—ADRA1A—Bromocriptine—type 2 diabetes mellitus	0.00724	0.0191	CbGbCtD
Amitriptyline—DRD2—Bromocriptine—type 2 diabetes mellitus	0.00696	0.0184	CbGbCtD
Amitriptyline—ALB—Rosiglitazone—type 2 diabetes mellitus	0.00685	0.0181	CbGbCtD
Amitriptyline—CYP2C8—Repaglinide—type 2 diabetes mellitus	0.00634	0.0167	CbGbCtD
Amitriptyline—ALB—Valsartan—type 2 diabetes mellitus	0.00605	0.016	CbGbCtD
Amitriptyline—ABCB1—Linagliptin—type 2 diabetes mellitus	0.00602	0.0159	CbGbCtD
Amitriptyline—CYP2C8—Pioglitazone—type 2 diabetes mellitus	0.00573	0.0151	CbGbCtD
Amitriptyline—CYP2C19—Gliclazide—type 2 diabetes mellitus	0.00566	0.0149	CbGbCtD
Amitriptyline—ALB—Nateglinide—type 2 diabetes mellitus	0.00562	0.0148	CbGbCtD
Amitriptyline—CYP2C9—Glimepiride—type 2 diabetes mellitus	0.00553	0.0146	CbGbCtD
Amitriptyline—ABCB1—Sitagliptin—type 2 diabetes mellitus	0.00537	0.0142	CbGbCtD
Amitriptyline—CYP2C8—Rosiglitazone—type 2 diabetes mellitus	0.00529	0.014	CbGbCtD
Amitriptyline—CYP2C8—Tolbutamide—type 2 diabetes mellitus	0.00511	0.0135	CbGbCtD
Amitriptyline—CYP2C9—Glipizide—type 2 diabetes mellitus	0.00506	0.0133	CbGbCtD
Amitriptyline—CYP2C19—Pioglitazone—type 2 diabetes mellitus	0.00481	0.0127	CbGbCtD
Amitriptyline—CYP2C19—Chlorpropamide—type 2 diabetes mellitus	0.00481	0.0127	CbGbCtD
Amitriptyline—CYP2C9—Gliclazide—type 2 diabetes mellitus	0.0047	0.0124	CbGbCtD
Amitriptyline—CYP3A5—Nateglinide—type 2 diabetes mellitus	0.00452	0.0119	CbGbCtD
Amitriptyline—CYP2C19—Rosiglitazone—type 2 diabetes mellitus	0.00444	0.0117	CbGbCtD
Amitriptyline—CYP2C19—Tolbutamide—type 2 diabetes mellitus	0.00429	0.0113	CbGbCtD
Amitriptyline—CYP2C8—Irbesartan—type 2 diabetes mellitus	0.00417	0.011	CbGbCtD
Amitriptyline—CYP1A2—Rosiglitazone—type 2 diabetes mellitus	0.0041	0.0108	CbGbCtD
Amitriptyline—CYP2C9—Chlorpropamide—type 2 diabetes mellitus	0.004	0.0105	CbGbCtD
Amitriptyline—CYP2C9—Pioglitazone—type 2 diabetes mellitus	0.004	0.0105	CbGbCtD
Amitriptyline—ABCB1—Chlorpropamide—type 2 diabetes mellitus	0.00388	0.0102	CbGbCtD
Amitriptyline—ALB—Glyburide—type 2 diabetes mellitus	0.0038	0.01	CbGbCtD
Amitriptyline—CYP2C9—Rosiglitazone—type 2 diabetes mellitus	0.00369	0.00973	CbGbCtD
Amitriptyline—CYP2D6—Pioglitazone—type 2 diabetes mellitus	0.00366	0.00964	CbGbCtD
Amitriptyline—CYP3A4—Linagliptin—type 2 diabetes mellitus	0.00361	0.00952	CbGbCtD
Amitriptyline—CYP2C9—Tolbutamide—type 2 diabetes mellitus	0.00356	0.0094	CbGbCtD
Amitriptyline—ALB—Losartan—type 2 diabetes mellitus	0.00347	0.00916	CbGbCtD
Amitriptyline—CYP2D6—Rosiglitazone—type 2 diabetes mellitus	0.00337	0.0089	CbGbCtD
Amitriptyline—CYP2C9—Valsartan—type 2 diabetes mellitus	0.00326	0.0086	CbGbCtD
Amitriptyline—CYP1A2—Irbesartan—type 2 diabetes mellitus	0.00322	0.0085	CbGbCtD
Amitriptyline—CYP3A4—Sitagliptin—type 2 diabetes mellitus	0.00322	0.00848	CbGbCtD
Amitriptyline—CYP1A2—Bromocriptine—type 2 diabetes mellitus	0.00305	0.00804	CbGbCtD
Amitriptyline—CYP2C9—Nateglinide—type 2 diabetes mellitus	0.00303	0.00799	CbGbCtD
Amitriptyline—CYP3A4—Glipizide—type 2 diabetes mellitus	0.00294	0.00776	CbGbCtD
Amitriptyline—CYP2C9—Irbesartan—type 2 diabetes mellitus	0.00291	0.00766	CbGbCtD
Amitriptyline—CYP3A5—Losartan—type 2 diabetes mellitus	0.00279	0.00736	CbGbCtD
Amitriptyline—CYP2D6—Nateglinide—type 2 diabetes mellitus	0.00277	0.00731	CbGbCtD
Amitriptyline—CYP2C8—Losartan—type 2 diabetes mellitus	0.00268	0.00708	CbGbCtD
Amitriptyline—ABCB1—Bromocriptine—type 2 diabetes mellitus	0.00267	0.00703	CbGbCtD
Amitriptyline—CYP2D6—Irbesartan—type 2 diabetes mellitus	0.00266	0.00701	CbGbCtD
Amitriptyline—NTRK2—peripheral nervous system—type 2 diabetes mellitus	0.00262	0.0743	CbGeAlD
Amitriptyline—CYP3A4—Repaglinide—type 2 diabetes mellitus	0.00257	0.00678	CbGbCtD
Amitriptyline—CYP2C19—Glyburide—type 2 diabetes mellitus	0.00246	0.00649	CbGbCtD
Amitriptyline—CYP3A4—Pioglitazone—type 2 diabetes mellitus	0.00232	0.00613	CbGbCtD
Amitriptyline—CYP2C19—Losartan—type 2 diabetes mellitus	0.00225	0.00594	CbGbCtD
Amitriptyline—CYP1A2—Losartan—type 2 diabetes mellitus	0.00208	0.00548	CbGbCtD
Amitriptyline—CYP2C9—Glyburide—type 2 diabetes mellitus	0.00205	0.0054	CbGbCtD
Amitriptyline—NTRK2—nerve—type 2 diabetes mellitus	0.00205	0.0579	CbGeAlD
Amitriptyline—ABCB1—Glyburide—type 2 diabetes mellitus	0.00199	0.00524	CbGbCtD
Amitriptyline—CYP2C9—Losartan—type 2 diabetes mellitus	0.00187	0.00494	CbGbCtD
Amitriptyline—ABCB1—Losartan—type 2 diabetes mellitus	0.00182	0.00479	CbGbCtD
Amitriptyline—CYP3A4—Nateglinide—type 2 diabetes mellitus	0.00176	0.00465	CbGbCtD
Amitriptyline—CYP3A4—Orlistat—type 2 diabetes mellitus	0.00169	0.00446	CbGbCtD
Amitriptyline—CYP3A4—Irbesartan—type 2 diabetes mellitus	0.00169	0.00446	CbGbCtD
Amitriptyline—CYP3A4—Bromocriptine—type 2 diabetes mellitus	0.0016	0.00421	CbGbCtD
Amitriptyline—SLC6A2—sympathetic nervous system—type 2 diabetes mellitus	0.00128	0.0362	CbGeAlD
Amitriptyline—HTR7—sympathetic nervous system—type 2 diabetes mellitus	0.00123	0.0349	CbGeAlD
Amitriptyline—HTR2A—arteriole—type 2 diabetes mellitus	0.00121	0.0342	CbGeAlD
Amitriptyline—CYP3A4—Glyburide—type 2 diabetes mellitus	0.00119	0.00314	CbGbCtD
Amitriptyline—KCNA1—nerve—type 2 diabetes mellitus	0.00118	0.0335	CbGeAlD
Amitriptyline—CYP3A4—Losartan—type 2 diabetes mellitus	0.00109	0.00287	CbGbCtD
Amitriptyline—SLC6A2—autonomic nervous system—type 2 diabetes mellitus	0.000861	0.0244	CbGeAlD
Amitriptyline—NTRK2—retina—type 2 diabetes mellitus	0.000847	0.024	CbGeAlD
Amitriptyline—HTR7—autonomic nervous system—type 2 diabetes mellitus	0.00083	0.0235	CbGeAlD
Amitriptyline—HTR2A—sympathetic nervous system—type 2 diabetes mellitus	0.00077	0.0218	CbGeAlD
Amitriptyline—NTRK2—cardiovascular system—type 2 diabetes mellitus	0.000717	0.0203	CbGeAlD
Amitriptyline—OPRM1—nerve—type 2 diabetes mellitus	0.000661	0.0187	CbGeAlD
Amitriptyline—NTRK2—adipose tissue—type 2 diabetes mellitus	0.000632	0.0179	CbGeAlD
Amitriptyline—HTR1B—artery—type 2 diabetes mellitus	0.00061	0.0173	CbGeAlD
Amitriptyline—HTR7—peripheral nervous system—type 2 diabetes mellitus	0.000599	0.0169	CbGeAlD
Amitriptyline—HTR1D—artery—type 2 diabetes mellitus	0.000591	0.0167	CbGeAlD
Amitriptyline—KCND3—islet of Langerhans—type 2 diabetes mellitus	0.000571	0.0161	CbGeAlD
Amitriptyline—KCNQ3—cardiovascular system—type 2 diabetes mellitus	0.000543	0.0154	CbGeAlD
Amitriptyline—HTR2A—autonomic nervous system—type 2 diabetes mellitus	0.000517	0.0146	CbGeAlD
Amitriptyline—KCNA1—retina—type 2 diabetes mellitus	0.00049	0.0139	CbGeAlD
Amitriptyline—SLC6A2—nerve—type 2 diabetes mellitus	0.000484	0.0137	CbGeAlD
Amitriptyline—HTR2A—hindlimb—type 2 diabetes mellitus	0.000479	0.0135	CbGeAlD
Amitriptyline—KCND2—cardiovascular system—type 2 diabetes mellitus	0.000473	0.0134	CbGeAlD
