nodes	percent_of_prediction	percent_of_DWPC	metapath
Amiodarone—CYP1A2—schizophrenia	0.3	0.43	CbGaD
Amiodarone—CYP2D6—schizophrenia	0.232	0.332	CbGaD
Amiodarone—ABCB1—schizophrenia	0.165	0.237	CbGaD
Amiodarone—Dronedarone—HCN1—schizophrenia	0.00602	0.622	CrCbGaD
Amiodarone—CYP2C19—urine—schizophrenia	0.00345	0.0349	CbGeAlD
Amiodarone—CYP1A2—urine—schizophrenia	0.00282	0.0285	CbGeAlD
Amiodarone—CYP2C9—urine—schizophrenia	0.00268	0.027	CbGeAlD
Amiodarone—THRA—forebrain—schizophrenia	0.00259	0.0261	CbGeAlD
Amiodarone—THRB—forebrain—schizophrenia	0.00259	0.0261	CbGeAlD
Amiodarone—EBP—endocrine gland—schizophrenia	0.00254	0.0257	CbGeAlD
Amiodarone—THRA—telencephalon—schizophrenia	0.00238	0.024	CbGeAlD
Amiodarone—CACNA2D2—telencephalon—schizophrenia	0.00235	0.0238	CbGeAlD
Amiodarone—CYP3A4—urine—schizophrenia	0.00204	0.0206	CbGeAlD
Amiodarone—CYP2D6—urine—schizophrenia	0.00201	0.0203	CbGeAlD
Amiodarone—THRB—gonad—schizophrenia	0.00198	0.02	CbGeAlD
Amiodarone—THRA—gonad—schizophrenia	0.00198	0.02	CbGeAlD
Amiodarone—CYP2C19—blood plasma—schizophrenia	0.0018	0.0182	CbGeAlD
Amiodarone—CACNA2D2—midbrain—schizophrenia	0.00169	0.0171	CbGeAlD
Amiodarone—Dronedarone—CACNB2—schizophrenia	0.00169	0.174	CrCbGaD
Amiodarone—CACNA1H—gonad—schizophrenia	0.00159	0.0161	CbGeAlD
Amiodarone—CYP2C8—blood plasma—schizophrenia	0.00157	0.0159	CbGeAlD
Amiodarone—THRB—endocrine gland—schizophrenia	0.0015	0.0151	CbGeAlD
Amiodarone—THRA—endocrine gland—schizophrenia	0.0015	0.0151	CbGeAlD
Amiodarone—CACNA2D2—endocrine gland—schizophrenia	0.00148	0.015	CbGeAlD
Amiodarone—CYP1A2—blood plasma—schizophrenia	0.00147	0.0149	CbGeAlD
Amiodarone—CYP3A5—blood plasma—schizophrenia	0.00142	0.0143	CbGeAlD
Amiodarone—THRA—nervous system—schizophrenia	0.0014	0.0142	CbGeAlD
Amiodarone—THRB—nervous system—schizophrenia	0.0014	0.0142	CbGeAlD
Amiodarone—CYP2C9—blood plasma—schizophrenia	0.0014	0.0141	CbGeAlD
Amiodarone—CACNA2D2—nervous system—schizophrenia	0.00139	0.014	CbGeAlD
Amiodarone—THRA—central nervous system—schizophrenia	0.00135	0.0136	CbGeAlD
Amiodarone—THRB—central nervous system—schizophrenia	0.00135	0.0136	CbGeAlD
Amiodarone—CACNA2D2—central nervous system—schizophrenia	0.00134	0.0135	CbGeAlD
Amiodarone—THRA—cerebellum—schizophrenia	0.00132	0.0133	CbGeAlD
Amiodarone—THRB—cerebellum—schizophrenia	0.00132	0.0133	CbGeAlD
Amiodarone—CACNA2D2—cerebellum—schizophrenia	0.00131	0.0132	CbGeAlD
Amiodarone—Dronedarone—CACNA1C—schizophrenia	0.00128	0.133	CrCbGaD
Amiodarone—CYP3A7—endocrine gland—schizophrenia	0.00128	0.0129	CbGeAlD
Amiodarone—ADRB1—forebrain—schizophrenia	0.00123	0.0125	CbGeAlD
Amiodarone—CACNA1H—endocrine gland—schizophrenia	0.0012	0.0122	CbGeAlD
Amiodarone—ADRB1—telencephalon—schizophrenia	0.00113	0.0115	CbGeAlD
Amiodarone—CACNA1H—nervous system—schizophrenia	0.00113	0.0114	CbGeAlD
Amiodarone—SIGMAR1—telencephalon—schizophrenia	0.00109	0.011	CbGeAlD
Amiodarone—THRB—brain—schizophrenia	0.00107	0.0108	CbGeAlD
Amiodarone—THRA—brain—schizophrenia	0.00107	0.0108	CbGeAlD
Amiodarone—CYP3A4—blood plasma—schizophrenia	0.00107	0.0108	CbGeAlD
Amiodarone—CACNA2D2—brain—schizophrenia	0.00106	0.0107	CbGeAlD
Amiodarone—CACNA1H—cerebellum—schizophrenia	0.00106	0.0107	CbGeAlD
Amiodarone—CYP2D6—blood plasma—schizophrenia	0.00105	0.0106	CbGeAlD
Amiodarone—KCNH2—forebrain—schizophrenia	0.000942	0.00951	CbGeAlD
Amiodarone—KCNH2—telencephalon—schizophrenia	0.000866	0.00875	CbGeAlD
Amiodarone—CACNA1H—brain—schizophrenia	0.000861	0.00869	CbGeAlD
Amiodarone—SIGMAR1—blood—schizophrenia	0.000792	0.00799	CbGeAlD
Amiodarone—CYP2A6—cerebellum—schizophrenia	0.000784	0.00792	CbGeAlD
Amiodarone—SIGMAR1—midbrain—schizophrenia	0.000782	0.00789	CbGeAlD
Amiodarone—ABCB1—blood plasma—schizophrenia	0.000754	0.00762	CbGeAlD
Amiodarone—ADRB1—endocrine gland—schizophrenia	0.000716	0.00723	CbGeAlD
Amiodarone—ADRB1—nervous system—schizophrenia	0.00067	0.00676	CbGeAlD
Amiodarone—CYP2C19—blood—schizophrenia	0.00066	0.00667	CbGeAlD
Amiodarone—ADRB1—central nervous system—schizophrenia	0.000645	0.00651	CbGeAlD
Amiodarone—CYP2A6—brain—schizophrenia	0.000637	0.00643	CbGeAlD
Amiodarone—KCNH2—blood—schizophrenia	0.00063	0.00636	CbGeAlD
Amiodarone—KCNH2—midbrain—schizophrenia	0.000622	0.00628	CbGeAlD
Amiodarone—SIGMAR1—cerebellum—schizophrenia	0.000605	0.00611	CbGeAlD
Amiodarone—CYP2C8—blood—schizophrenia	0.000576	0.00582	CbGeAlD
Amiodarone—CYP2D6—forebrain—schizophrenia	0.000575	0.0058	CbGeAlD
Amiodarone—CYP2C19—endocrine gland—schizophrenia	0.000573	0.00578	CbGeAlD
Amiodarone—KCNH2—endocrine gland—schizophrenia	0.000546	0.00552	CbGeAlD
Amiodarone—CYP1A2—blood—schizophrenia	0.000539	0.00545	CbGeAlD
Amiodarone—CYP1A1—blood—schizophrenia	0.000532	0.00537	CbGeAlD
Amiodarone—CYP2D6—telencephalon—schizophrenia	0.000528	0.00533	CbGeAlD
Amiodarone—CYP3A5—blood—schizophrenia	0.00052	0.00525	CbGeAlD
Amiodarone—CYP2C9—blood—schizophrenia	0.000512	0.00517	CbGeAlD
Amiodarone—ADRB1—brain—schizophrenia	0.000512	0.00517	CbGeAlD
Amiodarone—KCNH2—nervous system—schizophrenia	0.000511	0.00516	CbGeAlD
Amiodarone—CYP2C8—endocrine gland—schizophrenia	0.0005	0.00505	CbGeAlD
Amiodarone—KCNH2—central nervous system—schizophrenia	0.000492	0.00497	CbGeAlD
Amiodarone—SIGMAR1—brain—schizophrenia	0.000491	0.00496	CbGeAlD
Amiodarone—KCNH2—cerebellum—schizophrenia	0.000481	0.00486	CbGeAlD
Amiodarone—CYP1A2—endocrine gland—schizophrenia	0.000468	0.00472	CbGeAlD
Amiodarone—CYP1A1—endocrine gland—schizophrenia	0.000462	0.00466	CbGeAlD
Amiodarone—CYP3A5—endocrine gland—schizophrenia	0.000451	0.00456	CbGeAlD
Amiodarone—CYP2C9—endocrine gland—schizophrenia	0.000444	0.00448	CbGeAlD
Amiodarone—CYP1A1—nervous system—schizophrenia	0.000432	0.00436	CbGeAlD
Amiodarone—CYP1A1—central nervous system—schizophrenia	0.000416	0.0042	CbGeAlD
