nodes	percent_of_prediction	percent_of_DWPC	metapath
Etomidate—SLC2A1—blood plasma—chronic kidney failure	0.0295	0.164	CbGeAlD
Etomidate—CYP11B2—blood plasma—chronic kidney failure	0.0253	0.141	CbGeAlD
Etomidate—SLC2A1—renal system—chronic kidney failure	0.0138	0.077	CbGeAlD
Etomidate—SLC2A1—cardiovascular system—chronic kidney failure	0.0137	0.0761	CbGeAlD
Etomidate—SLC2A1—kidney—chronic kidney failure	0.0134	0.0745	CbGeAlD
Etomidate—SLC2A1—gonad—chronic kidney failure	0.0124	0.0691	CbGeAlD
Etomidate—CYP11B2—renal system—chronic kidney failure	0.0119	0.066	CbGeAlD
Etomidate—CYP11B2—cardiovascular system—chronic kidney failure	0.0117	0.0652	CbGeAlD
Etomidate—SLC2A1—digestive system—chronic kidney failure	0.0114	0.0632	CbGeAlD
Etomidate—SLC2A1—blood—chronic kidney failure	0.0108	0.0602	CbGeAlD
Etomidate—CYP11B2—blood—chronic kidney failure	0.00926	0.0515	CbGeAlD
Etomidate—CYP11B1—blood—chronic kidney failure	0.00926	0.0515	CbGeAlD
Etomidate—Pethidine—CYP2B6—chronic kidney failure	0.00489	0.204	CrCbGaD
Etomidate—Fenoprofen—PTGS1—chronic kidney failure	0.00427	0.178	CrCbGaD
Etomidate—CYP19A1—gonad—chronic kidney failure	0.00393	0.0218	CbGeAlD
Etomidate—Pseudoephedrine—TNF—chronic kidney failure	0.00374	0.156	CrCbGaD
Etomidate—CYP19A1—blood—chronic kidney failure	0.00342	0.019	CbGeAlD
Etomidate—Pethidine—CYP2C19—chronic kidney failure	0.00295	0.123	CrCbGaD
Etomidate—Fenoprofen—PTGS2—chronic kidney failure	0.00244	0.102	CrCbGaD
Etomidate—Fenoprofen—ALB—chronic kidney failure	0.00217	0.0906	CrCbGaD
Etomidate—Pethidine—CYP3A4—chronic kidney failure	0.00188	0.0784	CrCbGaD
Etomidate—Pethidine—ALB—chronic kidney failure	0.00164	0.0684	CrCbGaD
Etomidate—CYP19A1—Metabolism—FABP1—chronic kidney failure	0.000402	0.000505	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism of lipids and lipoproteins—LPL—chronic kidney failure	0.000401	0.000503	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—CRH—chronic kidney failure	0.000398	0.0005	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—OXT—chronic kidney failure	0.000398	0.0005	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—LPL—chronic kidney failure	0.000396	0.000497	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism of lipids and lipoproteins—CYP1A1—chronic kidney failure	0.000387	0.000486	CbGpPWpGaD
Etomidate—ADRA2B—G alpha (i) signalling events—CCR5—chronic kidney failure	0.000383	0.000481	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—CYP1A1—chronic kidney failure	0.000383	0.00048	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—CPT1A—chronic kidney failure	0.000382	0.00048	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—SREBF2—chronic kidney failure	0.000381	0.000479	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—GATM—chronic kidney failure	0.000381	0.000478	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—AGXT—chronic kidney failure	0.000381	0.000478	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—NPS—chronic kidney failure	0.000378	0.000474	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—LIPC—chronic kidney failure	0.000372	0.000467	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—CYP2C19—chronic kidney failure	0.000372	0.000467	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—DRD1—chronic kidney failure	0.00037	0.000465	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—ABCC3—chronic kidney failure	0.000368	0.000462	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—GCKR—chronic kidney failure	0.000368	0.000462	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—LPIN1—chronic kidney failure	0.00036	0.000453	CbGpPWpGaD
Etomidate—ADRA2B—Class A/1 (Rhodopsin-like receptors)—AVP—chronic kidney failure	0.000358	0.00045	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—MTHFR—chronic kidney failure	0.000357	0.000448	CbGpPWpGaD
Etomidate—ADRA2B—GPCRs, Class A Rhodopsin-like—CCR5—chronic kidney failure	0.000356	0.000447	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism of lipids and lipoproteins—PPARA—chronic kidney failure	0.000354	0.000445	CbGpPWpGaD
Etomidate—SLC2A1—Disease—IRS1—chronic kidney failure	0.000354	0.000444	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—CYP2C18—chronic kidney failure	0.000353	0.000443	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—LRP2—chronic kidney failure	0.000353	0.000443	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—PPARA—chronic kidney failure	0.00035	0.000439	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—ACAT1—chronic kidney failure	0.000348	0.000437	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—CPT1A—chronic kidney failure	0.000348	0.000437	CbGpPWpGaD
Etomidate—ADRA2B—Platelet activation, signaling and aggregation—F2—chronic kidney failure	0.000345	0.000434	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—SCARB1—chronic kidney failure	0.000344	0.000432	CbGpPWpGaD
Etomidate—ADRA2B—Class A/1 (Rhodopsin-like receptors)—EDN1—chronic kidney failure	0.000341	0.000428	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—PTGS1—chronic kidney failure	0.00034	0.000428	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—LIPC—chronic kidney failure	0.000339	0.000426	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—CYP2C19—chronic kidney failure	0.000339	0.000426	CbGpPWpGaD
Etomidate—ADRA2B—Class A/1 (Rhodopsin-like receptors)—CCL5—chronic kidney failure	0.000338	0.000425	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism of lipids and lipoproteins—POMC—chronic kidney failure	0.000335	0.000421	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—SREBF1—chronic kidney failure	0.000334	0.000419	CbGpPWpGaD
Etomidate—CYP19A1—Integrated Breast Cancer Pathway—NFKB1—chronic kidney failure	0.000327	0.000411	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—HMGCR—chronic kidney failure	0.000325	0.000408	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—MLXIPL—chronic kidney failure	0.000324	0.000407	CbGpPWpGaD
Etomidate—GABRA1—SIDS Susceptibility Pathways—IL1B—chronic kidney failure	0.000323	0.000405	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—FASN—chronic kidney failure	0.000318	0.000399	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—SCARB1—chronic kidney failure	0.000314	0.000394	CbGpPWpGaD
Etomidate—SLC2A1—Disease—SERPINE1—chronic kidney failure	0.000311	0.000391	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—PTGS1—chronic kidney failure	0.00031	0.00039	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism of lipids and lipoproteins—ALB—chronic kidney failure	0.000305	0.000383	CbGpPWpGaD
Etomidate—ADRA2B—Class A/1 (Rhodopsin-like receptors)—CCR5—chronic kidney failure	0.000305	0.000383	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—SREBF1—chronic kidney failure	0.000304	0.000382	CbGpPWpGaD
Etomidate—ADRA2B—Platelet activation, signaling and aggregation—IGF1—chronic kidney failure	0.000303	0.00038	CbGpPWpGaD
Etomidate—GABRA1—SIDS Susceptibility Pathways—NFKB1—chronic kidney failure	0.000301	0.000378	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—CPT1A—chronic kidney failure	0.0003	0.000377	CbGpPWpGaD
Etomidate—ADRA2B—G alpha (i) signalling events—POMC—chronic kidney failure	0.0003	0.000376	CbGpPWpGaD
Etomidate—CYP19A1—Integrated Breast Cancer Pathway—VEGFA—chronic kidney failure	0.000297	0.000373	CbGpPWpGaD
Etomidate—SLC2A1—Disease—NOS3—chronic kidney failure	0.000297	0.000373	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—SLC22A2—chronic kidney failure	0.000296	0.000372	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—HMGCR—chronic kidney failure	0.000296	0.000372	CbGpPWpGaD
Etomidate—ADRA2B—Hemostasis—NOS1—chronic kidney failure	0.000295	0.000371	CbGpPWpGaD
Etomidate—ADRA2B—GPCR downstream signaling—CRHR1—chronic kidney failure	0.000294	0.000369	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—LIPC—chronic kidney failure	0.000293	0.000367	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—CYP2C19—chronic kidney failure	0.000293	0.000367	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—FASN—chronic kidney failure	0.00029	0.000364	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism of lipids and lipoproteins—ABCA1—chronic kidney failure	0.000289	0.000364	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism of lipids and lipoproteins—POMC—chronic kidney failure	0.000289	0.000362	CbGpPWpGaD
Etomidate—ADRA2B—Platelet activation, signaling and aggregation—SERPINE1—chronic kidney failure	0.000287	0.000361	CbGpPWpGaD
Etomidate—ADRA2B—Platelet activation, signaling and aggregation—ALB—chronic kidney failure	0.000287	0.00036	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—POMC—chronic kidney failure	0.000285	0.000358	CbGpPWpGaD
Etomidate—GABRB2—Transmembrane transport of small molecules—AVP—chronic kidney failure	0.000276	0.000347	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—ABCG1—chronic kidney failure	0.000275	0.000346	CbGpPWpGaD
Etomidate—GABRA1—SIDS Susceptibility Pathways—VEGFA—chronic kidney failure	0.000273	0.000343	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—AVP—chronic kidney failure	0.000273	0.000343	CbGpPWpGaD
Etomidate—SLC2A1—Disease—PTGS2—chronic kidney failure	0.000272	0.000341	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—SCARB1—chronic kidney failure	0.00027	0.000339	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—PIP5K1B—chronic kidney failure	0.000269	0.000338	CbGpPWpGaD
Etomidate—ADRA2B—GPCR downstream signaling—PTH—chronic kidney failure	0.000269	0.000337	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—CYP3A4—chronic kidney failure	0.000269	0.000337	CbGpPWpGaD
Etomidate—GABRB2—Transmembrane transport of small molecules—ABCB1—chronic kidney failure	0.000268	0.000336	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—PTGS1—chronic kidney failure	0.000268	0.000336	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism of lipids and lipoproteins—PTGS2—chronic kidney failure	0.000267	0.000336	CbGpPWpGaD
Etomidate—ADRA2B—Signaling by GPCR—CRHR1—chronic kidney failure	0.000267	0.000335	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—ARG2—chronic kidney failure	0.000264	0.000332	CbGpPWpGaD
Etomidate—CYP11B2—Metabolism—ABCA1—chronic kidney failure	0.000264	0.000332	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism of lipids and lipoproteins—ALB—chronic kidney failure	0.000263	0.00033	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—SREBF1—chronic kidney failure	0.000262	0.00033	CbGpPWpGaD
Etomidate—ADRA2B—Class A/1 (Rhodopsin-like receptors)—F2—chronic kidney failure	0.000261	0.000328	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—ALB—chronic kidney failure	0.00026	0.000327	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—EDN1—chronic kidney failure	0.00026	0.000326	CbGpPWpGaD
Etomidate—CYP19A1—Metabolism—LCAT—chronic kidney failure	0.000259	0.000325	CbGpPWpGaD
Etomidate—ADRA2B—GPCR ligand binding—CCL5—chronic kidney failure	0.000258	0.000324	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—HMGCR—chronic kidney failure	0.000255	0.000321	CbGpPWpGaD
Etomidate—GABRG2—Transmembrane transport of small molecules—AVP—chronic kidney failure	0.000253	0.000318	CbGpPWpGaD
Etomidate—CYP19A1—Integrated Breast Cancer Pathway—KRAS—chronic kidney failure	0.000252	0.000317	CbGpPWpGaD
Etomidate—CYP11B1—Metabolism—FASN—chronic kidney failure	0.00025	0.000314	CbGpPWpGaD
Etomidate—SLC2A1—Metabolism—NOS3—chronic kidney failure	0.000249	0.000312	CbGpPWpGaD
Etomidate—GABRG2—Transmembrane transport of small molecules—ABCB1—chronic kidney failure	0.000245	0.000308	CbGpPWpGaD
Etomidate—ADRA2B—Signaling by GPCR—PTH—chronic kidney failure	0.000244	0.000306	CbGpPWpGaD
