nodes	percent_of_prediction	percent_of_DWPC	metapath
Papaverine—PDE4B—schizophrenia	0.828	1	CbGaD
Papaverine—PDE3A—blood plasma—schizophrenia	0.00523	0.0877	CbGeAlD
Papaverine—PDE10A—forebrain—schizophrenia	0.00503	0.0844	CbGeAlD
Papaverine—PDE3B—forebrain—schizophrenia	0.00469	0.0786	CbGeAlD
Papaverine—PDE10A—telencephalon—schizophrenia	0.00462	0.0776	CbGeAlD
Papaverine—PDE3B—blood—schizophrenia	0.00313	0.0526	CbGeAlD
Papaverine—PDE10A—nervous system—schizophrenia	0.00273	0.0458	CbGeAlD
Papaverine—PDE3B—endocrine gland—schizophrenia	0.00272	0.0456	CbGeAlD
Papaverine—PDE10A—central nervous system—schizophrenia	0.00263	0.0441	CbGeAlD
Papaverine—PDE10A—cerebellum—schizophrenia	0.00257	0.0431	CbGeAlD
Papaverine—PDE3B—cerebellum—schizophrenia	0.00239	0.0402	CbGeAlD
Papaverine—PDE10A—brain—schizophrenia	0.00209	0.035	CbGeAlD
Papaverine—PDE4B—forebrain—schizophrenia	0.00206	0.0346	CbGeAlD
Papaverine—PDE3B—brain—schizophrenia	0.00194	0.0326	CbGeAlD
Papaverine—PDE3A—blood—schizophrenia	0.00191	0.0321	CbGeAlD
Papaverine—PDE4B—telencephalon—schizophrenia	0.0019	0.0318	CbGeAlD
Papaverine—PDE3A—endocrine gland—schizophrenia	0.00166	0.0279	CbGeAlD
Papaverine—PDE4B—gonad—schizophrenia	0.00158	0.0266	CbGeAlD
Papaverine—Verapamil—CACNB2—schizophrenia	0.00157	0.311	CrCbGaD
Papaverine—PDE3A—cerebellum—schizophrenia	0.00146	0.0245	CbGeAlD
Papaverine—PDE4B—blood—schizophrenia	0.00138	0.0232	CbGeAlD
Papaverine—PDE4B—midbrain—schizophrenia	0.00136	0.0229	CbGeAlD
Papaverine—PDE4B—endocrine gland—schizophrenia	0.0012	0.0201	CbGeAlD
Papaverine—Verapamil—CACNA1C—schizophrenia	0.00119	0.236	CrCbGaD
Papaverine—PDE3A—brain—schizophrenia	0.00119	0.0199	CbGeAlD
Papaverine—PDE4B—nervous system—schizophrenia	0.00112	0.0188	CbGeAlD
Papaverine—PDE4B—central nervous system—schizophrenia	0.00108	0.0181	CbGeAlD
Papaverine—PDE4B—cerebellum—schizophrenia	0.00105	0.0177	CbGeAlD
Papaverine—PDE4B—brain—schizophrenia	0.000856	0.0144	CbGeAlD
Papaverine—Trimethoprim—ABCB1—schizophrenia	0.000643	0.127	CrCbGaD
Papaverine—Verapamil—SLC6A4—schizophrenia	0.000529	0.105	CrCbGaD
Papaverine—Verapamil—CYP1A2—schizophrenia	0.000482	0.0953	CrCbGaD
Papaverine—Verapamil—CYP2D6—schizophrenia	0.000372	0.0735	CrCbGaD
Papaverine—Verapamil—ABCB1—schizophrenia	0.000266	0.0525	CrCbGaD
Papaverine—PDE3A—Signaling by GPCR—NPY—schizophrenia	9.68e-05	0.000902	CbGpPWpGaD
Papaverine—PDE3B—Signaling Pathways—HTR6—schizophrenia	9.62e-05	0.000896	CbGpPWpGaD
Papaverine—PDE3A—GPCR downstream signaling—HTR2C—schizophrenia	9.56e-05	0.00089	CbGpPWpGaD
Papaverine—PDE3A—GPCR downstream signaling—DRD1—schizophrenia	9.56e-05	0.00089	CbGpPWpGaD
Papaverine—PDE3B—Signaling by GPCR—DRD1—schizophrenia	9.53e-05	0.000888	CbGpPWpGaD
Papaverine—PDE3B—Signaling by GPCR—HTR2C—schizophrenia	9.53e-05	0.000888	CbGpPWpGaD
Papaverine—PDE3A—Signaling Pathways—NTS—schizophrenia	9.5e-05	0.000885	CbGpPWpGaD
Papaverine—PDE3B—GPCR downstream signaling—CNR1—schizophrenia	9.42e-05	0.000878	CbGpPWpGaD
Papaverine—PDE4B—GPCR downstream signaling—HTR1A—schizophrenia	9.42e-05	0.000877	CbGpPWpGaD
Papaverine—PDE3B—Hemostasis—APOA1—schizophrenia	9.36e-05	0.000872	CbGpPWpGaD
Papaverine—PDE10A—Signaling Pathways—HTR1B—schizophrenia	9.36e-05	0.000872	CbGpPWpGaD
Papaverine—PDE10A—Signaling Pathways—OXT—schizophrenia	9.36e-05	0.000872	CbGpPWpGaD
Papaverine—PDE3A—Signaling by GPCR—HTR1B—schizophrenia	9.34e-05	0.00087	CbGpPWpGaD
Papaverine—PDE3A—Signaling by GPCR—OXT—schizophrenia	9.34e-05	0.00087	CbGpPWpGaD
Papaverine—PDE3B—Signaling Pathways—MAG—schizophrenia	9.29e-05	0.000866	CbGpPWpGaD
Papaverine—PDE4B—GPCR downstream signaling—NPS—schizophrenia	9.27e-05	0.000864	CbGpPWpGaD
Papaverine—PDE3A—GPCR downstream signaling—DRD3—schizophrenia	9.26e-05	0.000862	CbGpPWpGaD
Papaverine—PDE4B—Signaling Pathways—NGEF—schizophrenia	9.24e-05	0.000861	CbGpPWpGaD
Papaverine—PDE3B—Signaling by GPCR—DRD3—schizophrenia	9.23e-05	0.00086	CbGpPWpGaD
Papaverine—PDE4B—Signaling by GPCR—NPY—schizophrenia	9.21e-05	0.000858	CbGpPWpGaD
Papaverine—PDE3B—GPCR downstream signaling—DRD2—schizophrenia	9.19e-05	0.000856	CbGpPWpGaD
Papaverine—PDE3B—GPCR downstream signaling—HTR7—schizophrenia	9.19e-05	0.000856	CbGpPWpGaD
Papaverine—PDE4B—GPCR downstream signaling—DRD1—schizophrenia	9.09e-05	0.000847	CbGpPWpGaD
Papaverine—PDE4B—GPCR downstream signaling—HTR2C—schizophrenia	9.09e-05	0.000847	CbGpPWpGaD
Papaverine—PDE10A—Signaling by GPCR—HTR2A—schizophrenia	9.04e-05	0.000842	CbGpPWpGaD
Papaverine—PDE4B—Signaling Pathways—NTS—schizophrenia	9.03e-05	0.000841	CbGpPWpGaD
Papaverine—PDE10A—Signaling Pathways—HTR1A—schizophrenia	9.01e-05	0.000839	CbGpPWpGaD
Papaverine—PDE3A—Signaling by GPCR—HTR1A—schizophrenia	8.99e-05	0.000837	CbGpPWpGaD
Papaverine—PDE3A—GPCR downstream signaling—DRD4—schizophrenia	8.99e-05	0.000837	CbGpPWpGaD
Papaverine—PDE3B—Signaling by GPCR—DRD4—schizophrenia	8.96e-05	0.000835	CbGpPWpGaD
Papaverine—PDE3A—Signaling Pathways—RTN4—schizophrenia	8.93e-05	0.000832	CbGpPWpGaD
Papaverine—PDE3A—Signaling Pathways—RGS4—schizophrenia	8.93e-05	0.000832	CbGpPWpGaD
Papaverine—PDE3A—Signaling Pathways—GRM3—schizophrenia	8.93e-05	0.000832	CbGpPWpGaD
Papaverine—PDE4B—Signaling by GPCR—HTR1B—schizophrenia	8.88e-05	0.000827	CbGpPWpGaD
Papaverine—PDE4B—Signaling by GPCR—OXT—schizophrenia	8.88e-05	0.000827	CbGpPWpGaD
Papaverine—PDE10A—Signaling Pathways—NPS—schizophrenia	8.87e-05	0.000826	CbGpPWpGaD
Papaverine—PDE3A—Signaling by GPCR—NPS—schizophrenia	8.85e-05	0.000825	CbGpPWpGaD
Papaverine—PDE4B—GPCR downstream signaling—DRD3—schizophrenia	8.81e-05	0.00082	CbGpPWpGaD
Papaverine—PDE3A—Signaling Pathways—HTR6—schizophrenia	8.77e-05	0.000816	CbGpPWpGaD
Papaverine—PDE10A—Signaling Pathways—DRD1—schizophrenia	8.7e-05	0.00081	CbGpPWpGaD
Papaverine—PDE10A—Signaling Pathways—HTR2C—schizophrenia	8.7e-05	0.00081	CbGpPWpGaD
Papaverine—PDE3A—Signaling by GPCR—DRD1—schizophrenia	8.68e-05	0.000809	CbGpPWpGaD
Papaverine—PDE3A—Signaling by GPCR—HTR2C—schizophrenia	8.68e-05	0.000809	CbGpPWpGaD
Papaverine—PDE3A—GPCR downstream signaling—CNR1—schizophrenia	8.58e-05	0.000799	CbGpPWpGaD
Papaverine—PDE3B—Signaling by GPCR—CNR1—schizophrenia	8.56e-05	0.000797	CbGpPWpGaD
